source_file,season_name,player_name,position_name,appearances,clean_sheets,goals_conceded,tackles,tackle_success_pct,last_man_tackles,blocked_shots,interceptions,clearances,headed_clearances,clearances_off_line,recoveries,duels_won,duels_lost,successful_50_50s,aerial_battles_won,aerial_battles_lost,own_goals,errors_leading_to_goal,assists,passes,passes_per_match,big_chances_created,crosses,cross_accuracy_pct,through_balls,accurate_long_balls,yellow_cards,red_cards,fouls,offsides,goals,headed_goals,goals_with_right_foot,goals_with_left_foot,hit_woodwork,goals_per_match,penalties_scored,freekicks_scored,shots,shots_on_target,shooting_accuracy_pct,big_chances_missed,saves,penalties_saved,punches,high_claims,catches,sweeper_clearances,throw_outs,goal_kicks
pl_22-23.csv,2022/23,Amari Miller,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Stanley Mills,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,James Milner,Midfielder,31,,,26,62%,,1,12,12,8,,64,65,71,11,13,14,,0,1,607,19.58,2,52,21%,2,31,2,0,16,0,0,0,0,0,0,0.00,0,0,7,1,14%,0,,,,,,,,
pl_22-23.csv,2022/23,Yerry Mina,Defender,7,1,9,15,53%,0,0,6,28,20,0,31,45,23,1,19,15,0,0,0,321,45.86,0,1,0%,0,12,2,0,6,0,2,1,1,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Takumi Minamino,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Tyrone Mings,Defender,35,12,40,15,47%,0,3,54,158,89,3,174,104,64,6,62,24,1,2,2,"1,887",53.91,2,3,33%,1,105,7,0,18,3,1,1,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Tyrick Mitchell,Defender,36,6,38,71,69%,0,3,42,66,32,0,186,123,108,17,25,26,0,0,2,"1,198",33.28,2,70,17%,0,33,5,1,33,2,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Kaoru Mitoma,Midfielder,33,,,44,,,10,17,5,1,,,,,,,,,,5,914,27.70,9,41,,,,0,0,29,6,7,2,5,0,2,0.21,0,0,52,21,40%,12,,,,,,,,
pl_22-23.csv,2022/23,Aleksandar Mitrovic,Forward,24,,,14,,,17,3,20,14,,,,,,,,,,1,489,20.38,5,4,,,,7,0,34,14,14,6,7,1,1,0.58,4,0,93,35,38%,13,,,,,,,,
pl_22-23.csv,2022/23,Jakub Moder,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Mohamed Elneny,Midfielder,5,,,1,100%,,0,0,0,0,,10,2,3,0,0,2,,0,0,60,12.00,0,0,0%,0,4,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Mohamed Salah,Forward,38,,,21,,,28,6,4,2,,,,,,,,,,12,"1,120",29.47,15,38,,,,2,0,20,22,19,1,5,13,4,0.50,2,0,125,47,38%,20,,,,,,,,
pl_22-23.csv,2022/23,Moisés Caicedo,Midfielder,37,,,100,50%,,15,56,25,14,,248,219,157,28,37,21,,1,1,"2,209",59.70,3,17,47%,11,87,10,0,65,0,1,0,1,0,2,0.03,0,0,28,8,29%,0,,,,,,,,
pl_22-23.csv,2022/23,Zane Monlouis,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Diogo Monteiro,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Jacob Montes,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Fionn Mooney,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Kieffer Moore,Forward,27,,,13,,,1,1,26,23,,,,,,,,,,0,351,13.00,1,7,,,,1,0,26,0,4,3,1,0,0,0.15,0,0,23,9,39%,6,,,,,,,,
pl_22-23.csv,2022/23,Andrew Moran,Midfielder,1,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,2,2.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Álex Moreno,Defender,19,4,10,23,61%,0,3,7,30,16,1,69,66,94,23,9,12,0,1,3,579,30.47,2,48,31%,1,9,3,0,17,0,0,0,0,0,1,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Jimmy Morgan,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Nathan Moriah-Welsh,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Tyler Morton,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Yerson Mosquera,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Malik Mothersille,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Louie Moulden,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_22-23.csv,2022/23,Mason Mount,Midfielder,24,,,33,58%,,13,8,6,3,,85,85,97,16,9,14,,0,2,705,29.38,3,64,23%,6,24,4,0,28,1,3,0,3,0,1,0.13,0,1,33,9,27%,0,,,,,,,,
pl_22-23.csv,2022/23,Fabian Mrozek,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_22-23.csv,2022/23,Divin Mubama,Forward,3,,,1,,,0,0,0,0,,,,,,,,,,0,8,2.67,0,0,,,,0,0,3,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Mykhailo Mudryk,Midfielder,15,,,11,82%,,2,0,2,1,,35,41,55,13,5,8,,0,2,184,12.27,0,25,20%,1,4,1,0,8,1,0,0,0,0,0,0.00,0,0,14,5,36%,5,,,,,,,,
pl_22-23.csv,2022/23,Marqes Muir,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Romaine Mundle,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Arijanet Muric,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_22-23.csv,2022/23,Sam Murray,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Mateusz Musialowski,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Yoshinori Muto,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Enock Mwepu,Midfielder,6,,,10,50%,,0,1,1,1,,9,12,19,1,0,7,,0,1,75,12.50,2,3,0%,0,1,0,0,2,2,0,0,0,0,0,0.00,0,0,2,1,50%,0,,,,,,,,
pl_22-23.csv,2022/23,Vitalii Mykolenko,Defender,34,7,46,58,59%,0,3,46,89,46,1,150,115,108,11,26,34,0,0,0,"1,000",29.41,1,57,25%,1,37,4,0,29,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Marvelous Nakamba,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Keylor Navas,Goalkeeper,17,1,32,,,,,,,,,,,,,,,0,2,0,464,27.29,,,,,119,2,0,0,,0,,,,,,,,,,,,51,0,13,13,2,5,65,151
pl_22-23.csv,2022/23,Wilfred Ndidi,Midfielder,27,,,61,69%,,2,38,42,26,,146,110,90,10,25,22,,2,0,894,33.11,0,2,0%,1,21,4,0,29,0,0,0,0,0,0,0.00,0,0,7,2,29%,0,,,,,,,,
pl_22-23.csv,2022/23,Tanguy Ndombélé,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Reiss Nelson,Forward,11,,,4,25%,,4,0,4,2,,16,17,26,7,2,5,,0,2,108,9.82,1,12,25%,0,2,0,0,8,0,3,0,2,1,0,0.27,0,0,12,7,58%,1,,,,,,,,
pl_22-23.csv,2022/23,Nélson Semedo,Defender,36,7,42,71,59%,0,5,29,76,40,0,167,158,165,33,30,37,0,0,1,"1,209",33.58,0,60,13%,4,37,11,1,47,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Neto,Goalkeeper,27,6,39,,,,,,,,,,,,,,,0,0,0,696,25.78,,,,,174,4,0,0,,0,,,,,,,,,,,,100,0,15,28,2,11,136,231
pl_22-23.csv,2022/23,Moussa Niakhaté,Defender,14,1,21,18,50%,1,0,19,54,17,0,71,43,42,0,19,15,0,0,0,299,21.36,0,2,0%,0,16,1,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Saúl Ñíguez,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Eddie Nketiah,Forward,30,,,13,,,15,1,6,0,,,,,,,,,,1,250,8.33,2,5,,,,3,0,30,8,4,1,3,0,1,0.13,0,0,41,14,34%,11,,,,,,,,
pl_22-23.csv,2022/23,Niels Nkounkou,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Daniel Nlundulu,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Mark Noble,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,James Norris,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Darwin Núñez,Forward,29,,,11,,,13,3,12,8,,,,,,,,,,3,371,12.79,11,18,,,,1,1,25,17,9,3,4,2,5,0.31,0,0,84,37,44%,20,,,,,,,,
pl_22-23.csv,2022/23,Nuno da Costa,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Nuno Tavares,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Ethan Nwaneri,Midfielder,1,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Christian Nørgaard,Midfielder,22,,,52,58%,,4,34,40,23,,165,98,105,8,18,20,,0,3,793,36.05,4,11,18%,2,30,6,0,35,0,1,0,1,0,1,0.05,0,0,19,10,53%,0,,,,,,,,
pl_22-23.csv,2022/23,Jake O'Brien,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Ollie O'Neill,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Tommi O'Reilly,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Michael Obafemi,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Ademipo Odubeko,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Chituru Odunze,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_22-23.csv,2022/23,Odeluga Offiah,Defender,2,0,3,1,100%,0,0,0,1,1,0,3,2,3,1,0,1,0,0,0,29,14.50,0,0,0%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Angelo Ogbonna,Defender,16,4,19,11,36%,1,0,17,73,39,0,61,50,30,0,35,20,0,1,0,415,25.94,1,0,0%,0,21,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Mazeed Ogungbo,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Braian Ojeda,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Sheyi Ojo,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Armstrong Oko-Flex,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Ferdinand Okoh,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Arthur Okonkwo,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_22-23.csv,2022/23,Ademola Ola-Adebomi,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Kazeem Olaigbe,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Michael Olakigbe,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Michael Olise,Midfielder,37,,,58,59%,,22,26,13,3,,165,198,207,54,18,39,,0,11,"1,158",31.30,11,242,25%,4,49,2,0,28,7,2,0,0,2,2,0.05,0,1,51,14,27%,1,,,,,,,,
pl_22-23.csv,2022/23,Robin Olsen,Goalkeeper,4,1,8,,,,,,,,,,,,,,,0,0,0,111,27.75,,,,,19,0,0,0,,0,,,,,,,,,,,,11,0,1,5,1,3,18,28
pl_22-23.csv,2022/23,David Omilabu,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Tobi Omole,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Amadou Onana,Midfielder,33,,,72,60%,,6,37,37,17,,150,199,150,18,60,55,,0,2,970,29.39,2,5,0%,5,41,9,0,44,2,1,1,0,0,0,0.03,0,0,34,6,18%,4,,,,,,,,
pl_22-23.csv,2022/23,Josh Onomah,Midfielder,2,,,1,0%,,0,0,0,0,,1,2,2,0,1,0,,0,0,6,3.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Paul Onuachu,Forward,11,,,3,,,2,0,4,3,,,,,,,,,,0,91,8.27,1,0,,,,0,0,14,6,0,0,0,0,1,0.00,0,0,11,5,45%,1,,,,,,,,
pl_22-23.csv,2022/23,Tyler Onyango,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Frank Onyeka,Midfielder,21,,,19,74%,,2,10,16,4,,50,63,66,11,7,15,,0,2,253,12.05,1,2,0%,0,7,0,0,15,2,0,0,0,0,0,0.00,0,0,9,4,44%,3,,,,,,,,
pl_22-23.csv,2022/23,Lewis Orford,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Divock Origi,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Mislav Orsic,Forward,1,,,1,,,0,0,0,0,,,,,,,,,,0,2,2.00,0,0,,,,0,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Stefan Ortega,Goalkeeper,3,2,1,,,,,,,,,,,,,,,0,0,0,151,50.33,,,,,22,0,0,0,,0,,,,,,,,,,,,14,0,1,1,0,2,16,12
pl_22-23.csv,2022/23,Detlef Esapa Osong,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Owen Otasowie,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Dango Ouattara,Forward,19,,,28,,,8,13,29,19,,,,,,,,,,3,295,15.53,4,30,,,,1,0,6,8,1,0,1,0,0,0.05,0,0,26,5,19%,3,,,,,,,,
pl_22-23.csv,2022/23,Salah-Eddine Oulad M'hand,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Alex Oxlade-Chamberlain,Midfielder,9,,,5,80%,,1,1,3,1,,20,16,28,6,1,4,,0,0,100,11.11,2,2,0%,2,5,0,0,3,1,1,1,0,0,0,0.11,0,0,7,3,43%,2,,,,,,,,
pl_22-23.csv,2022/23,Maximillian Oyedele,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Daniel Oyegoke,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,David Ozoh,Midfielder,1,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,3,3.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Adrion Pajaziti,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Cole Palmer,Midfielder,14,,,5,20%,,6,1,2,0,,20,27,21,15,1,3,,0,1,185,13.21,1,7,29%,0,4,1,0,1,1,0,0,0,0,0,0.00,0,0,11,4,36%,1,,,,,,,,
pl_22-23.csv,2022/23,Jonathan Panzo,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Stefan Parkes,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Troy Parrott,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Thomas Partey,Midfielder,33,,,70,57%,,10,28,39,18,,225,165,115,35,37,25,,0,0,"1,946",58.97,2,9,22%,11,107,5,0,37,0,3,0,3,0,2,0.09,0,0,28,4,14%,1,,,,,,,,
pl_22-23.csv,2022/23,Maksim Paskotsi,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Charlie Patino,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Travis Patterson,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Lewis Payne,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_22-23.csv,2022/23,Ben Pearson,Midfielder,7,,,7,43%,,1,2,4,1,,19,11,14,0,2,4,,0,0,134,19.14,0,0,0%,0,8,1,0,9,0,0,0,0,0,0,0.00,0,0,2,1,50%,0,,,,,,,,
pl_22-23.csv,2022/23,Myles Peart-Harris,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Pedro Neto,Forward,18,,,11,,,8,4,3,1,,,,,,,,,,0,312,17.33,4,66,,,,2,0,8,2,0,0,0,0,0,0.00,0,0,17,3,18%,1,,,,,,,,
pl_22-23.csv,2022/23,Facundo Pellistri,Midfielder,4,,,1,100%,,0,0,1,0,,1,5,3,2,0,0,,0,0,15,3.75,0,0,0%,0,0,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Nicolas Pépé,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Ayoze Pérez,Forward,8,,,11,,,2,2,2,0,,,,,,,,,,1,152,19.00,3,17,,,,0,0,7,0,0,0,0,0,1,0.00,0,0,8,2,25%,1,,,,,,,,
pl_22-23.csv,2022/23,Ivan Perisic,Midfielder,34,,,41,59%,,4,22,42,26,,117,100,116,18,34,32,,0,8,782,23.00,11,196,24%,0,36,6,0,30,6,1,0,0,1,3,0.03,0,0,29,8,28%,5,,,,,,,,
pl_22-23.csv,2022/23,Sonny Perkins,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_22-23.csv,2022/23,Romain Perraud,Defender,29,2,35,54,61%,0,17,20,34,12,1,97,93,117,10,14,23,1,0,2,660,22.76,4,77,16%,1,13,4,0,31,3,2,0,1,1,0,,,,,,,,,,,,,,,
