player_id,season_id,team_id,source_player_code,source_player_name
282,2,8,p41135,Branislav Ivanovic
603,2,8,p41251,Eduardo
507,2,8,p41270,David Luiz
346,2,8,p41328,César Azpilicueta
595,2,8,p42786,Eden Hazard
2310,2,8,p47431,Willian
2256,2,8,p49013,Victor Moses
1801,2,8,p49579,Pedro
2161,2,8,p60772,Thibaut Courtois
1758,2,8,p61262,Oscar
1701,2,8,p62398,Nemanja Matic
1191,2,8,p66733,Juan Cuadrado
1459,2,8,p7445,Marco Amelia
1462,2,8,p82263,Marcos Alonso
2207,2,8,p84482,Tomas Kalas
1594,2,8,p84915,Michael Hector
1689,2,8,p89085,Nathaniel Chalobah
1611,2,8,p94245,Michy Batshuayi
1108,2,9,p103100,Jonathan Williams
584,2,9,p104547,Dwight Gayle
664,2,9,p106603,Ezekiel Fryers
1960,2,9,p114536,Ryan Inniss
1202,2,9,p11554,Julian Speroni
844,2,9,p130103,Hiram Boateng
1408,2,9,p138005,Luke Croll
924,2,9,p138006,Jake Gray
2120,2,9,p138009,Sullay Kaikai
1775,2,9,p15274,Paddy McCarthy
283,2,9,p15284,Brede Hangeland
1492,2,9,p15675,Marouane Chamakh
1278,2,9,p168057,Kleton Perntreou
1719,2,9,p169735,Noor Husin
630,2,9,p17500,Emmanuel Adebayor
1529,2,9,p18155,Mathieu Flamini
1052,2,9,p18805,Joe Ledley
2015,2,9,p19188,Scott Dann
2281,2,9,p20066,Wayne Hennessey
51,2,9,p20145,Adrian Mariappa
11,2,9,p214590,Aaron Wan-Bissaka
1602,2,9,p215885,Michael Phillips
233,2,9,p221271,Ben Wynter
1411,2,9,p221275,Luke Dreher
2340,2,9,p27341,Yohan Cabaye
1374,2,9,p38419,Loïc Rémy
1437,2,9,p40784,Mamadou Sakho
204,2,9,p44343,Bakary Sako
2097,2,9,p44413,Steve Mandanda
962,2,9,p49413,James Tomkins
1138,2,9,p49438,Jordon Mutch
950,2,9,p50471,James McArthur
379,2,9,p54861,Christian Benteke
2329,2,9,p55452,Yannick Bolasie
1076,2,9,p55494,Joel Ward
84,2,9,p58376,Alex McCarthy
1501,2,9,p58786,Martin Kelly
1626,2,9,p59115,Mile Jedinak
412,2,9,p59125,Connor Wickham
148,2,9,p60252,Andros Townsend
1397,2,9,p66975,Luka Milivojevic
1788,2,9,p74230,Patrick van Aanholt
1321,2,9,p75773,Lee Chung-Yong
449,2,9,p7906,Damien Delaney
1777,2,9,p79228,Pape Souaré
2292,2,9,p82403,Wilfried Zaha
1012,2,9,p86417,Jeffrey Schlupp
720,2,9,p94926,Freddie Ladapo
1424,2,10,p10318,Maarten Stekelenburg
284,2,10,p108824,Brendan Galloway
1761,2,10,p113688,Oumar Niasse
1550,2,10,p114093,Matthew Pennington
1849,2,10,p121221,Ramiro Funes Mori
1325,2,10,p12745,Leighton Baines
639,2,10,p148179,Enner Valencia
1032,2,10,p149468,Jiang Guangtai
1317,2,10,p152581,Leandro Rodríguez
2174,2,10,p15337,Tim Howard
1945,2,10,p153670,Russell Griffiths
1111,2,10,p153673,Jonjoe Kenny
428,2,10,p153679,Courtney Duffus
739,2,10,p1632,Gareth Barry
1061,2,10,p169527,Joe Williams
1267,2,10,p171270,Kieran Dowell
3,2,10,p17349,Aaron Lennon
2198,2,10,p173807,Tom Davies
309,2,10,p175832,Callum Connolly
570,2,10,p177815,Dominic Calvert-Lewin
1034,2,10,p179100,Jindrich Stanek
2049,2,10,p179141,Shani Tarashaj
504,2,10,p179615,David Henen
56,2,10,p18267,Aiden McGeady
1521,2,10,p185056,Mateusz Hewelt
190,2,10,p19159,Ashley Williams
1512,2,10,p194164,Mason Holgate
42,2,10,p219352,Ademola Lookman
1259,2,10,p26901,Kevin Mirallas
183,2,10,p26921,Arouna Koné
498,2,10,p27707,Darron Gibson
1648,2,10,p42774,Morgan Schneiderlin
2197,2,10,p43250,Tom Cleverley
952,2,10,p50472,James McCarthy
2329,2,10,p55452,Yannick Bolasie
2022,2,10,p59949,Séamus Coleman
1926,2,10,p66749,Romelu Lukaku
2108,2,10,p7525,Steven Pienaar
1818,2,10,p7645,Phil Jagielka
302,2,10,p77762,Bryan Oviedo
1072,2,10,p78315,Joel Robles
420,2,10,p80181,Conor McAleny
1413,2,10,p80183,Luke Garbutt
857,2,10,p80801,Idrissa Gueye
1335,2,10,p8378,Leon Osman
1658,2,10,p87447,Muhamed Besic
1932,2,10,p88894,Ross Barkley
2220,2,10,p9007,Tony Hibbert
770,2,10,p94924,Gerard Deulofeu
1089,2,10,p97299,John Stones
39,2,13,p111847,Adama Diomande
1761,2,13,p113688,Oumar Niasse
606,2,13,p11974,Eldin Jakupovic
144,2,13,p122798,Andrew Robertson
111,2,13,p12390,Allan McGregor
1591,2,13,p12679,Michael Dawson
392,2,13,p147675,Chuba Akpom
2202,2,13,p15109,Tom Huddlestone
508,2,13,p15144,David Marshall
795,2,13,p155509,Greg Olley
965,2,13,p156686,James Weir
306,2,13,p157652,Calaum Jahraldo-Martin
286,2,13,p171982,Brian Lenihan
986,2,13,p178186,Jarrod Bowen
1906,2,13,p18987,Robert Snodgrass
1931,2,13,p192358,Rory Watson
77,2,13,p19687,Alex Bruce
582,2,13,p19812,Dusan Kuciak
794,2,13,p202174,Greg Luer
1164,2,13,p213384,Josh Clackstone
826,2,13,p221265,Harvey Rodgers
1180,2,13,p221267,Josh Tymon
220,2,13,p221268,Ben Hinchcliffe
277,2,13,p240498,Brandon Fleming
465,2,13,p240499,Daniel Batty
1634,2,13,p28147,Mohamed Diamé
53,2,13,p37339,Ahmed El Mohamady
135,2,13,p39167,Andrea Ranocchia
104,2,13,p49688,Alfred N'Diaye
927,2,13,p49944,Jake Livermore
1221,2,13,p49957,Kamil Grosicki
663,2,13,p52287,Evandro
511,2,13,p53371,David Meyler
1963,2,13,p58791,Ryan Mason
17,2,13,p59856,Abel Hernández
1977,2,13,p74033,Sam Clucas
1488,2,13,p82771,Markus Henriksen
1653,2,13,p88898,Moses Odubajo
2054,2,13,p9110,Shaun Maloney
2297,2,13,p91126,Will Keane
1751,2,13,p92293,Omar Elabdellaoui
815,2,13,p95658,Harry Maguire
1314,2,13,p99323,Lazar Markovic
972,2,15,p101668,Jamie Vardy
1893,2,15,p103025,Riyad Mahrez
1641,2,15,p103127,Molla Wagué
1115,2,15,p114315,Jonny Maddison
520,2,15,p11848,Dean Hammond
1904,2,15,p12413,Robert Huth
874,2,15,p149828,Islam Slimani
2286,2,15,p15033,Wes Morgan
2203,2,15,p154968,Tom Lawrence
458,2,15,p155569,Daniel Amartey
208,2,15,p165911,Bartosz Kapustka
1154,2,15,p167867,Joseph Dodoo
310,2,15,p168222,Callum Elder
531,2,15,p172632,Demarai Gray
212,2,15,p172850,Ben Chilwell
1232,2,15,p17745,Kasper Schmeichel
132,2,15,p179132,Andre Olukanmi
616,2,15,p179596,Elliott Moore
1482,2,15,p1827,Mark Schwarzer
2290,2,15,p203341,Wilfred Ndidi
1458,2,15,p37388,Marcin Wasilewski
381,2,15,p37402,Christian Fuchs
218,2,15,p38038,Ben Hamer
782,2,15,p40772,Gökhan Inler
2339,2,15,p41321,Yohan Benalouane
1892,2,15,p46695,Ritchie De Laet
1928,2,15,p51934,Ron-Robert Zieler
1442,2,15,p51938,Marc Albrighton
1337,2,15,p54316,Leonardo Ulloa
487,2,15,p61603,Danny Drinkwater
1557,2,15,p61604,Matty James
2061,2,15,p78412,Shinji Okazaki
1012,2,15,p86417,Jeffrey Schlupp
1364,2,15,p86857,Liam Moore
1669,2,15,p86881,Nampalys Mendy
55,2,15,p90714,Ahmed Musa
65,2,16,p100059,Alberto Moreno
2172,2,16,p102548,Tiago Ilori
1137,2,16,p103912,Jordon Ibe
1375,2,16,p104542,Loris Karius
1261,2,16,p106449,Kevin Stewart
1041,2,16,p109363,João Teixeira
1970,2,16,p110979,Sadio Mané
636,2,16,p112338,Emre Can
268,2,16,p120447,Brad Smith
1279,2,16,p12450,Kolo Touré
1024,2,16,p133801,Jerome Sinclair
1158,2,16,p134381,Joseph Maguire
409,2,16,p134383,Connor Randall
1630,2,16,p134384,MJ Williams
1128,2,16,p141281,Jordan Rossiter
1961,2,16,p141291,Ryan Kent
1983,2,16,p141293,Sam Hart
2059,2,16,p141921,Sheyi Ojo
466,2,16,p141922,Daniel Cleary
324,2,16,p147668,Cameron Brannagan
954,2,16,p15157,James Milner
564,2,16,p152760,Divock Origi
419,2,16,p153477,Conor Masterson
821,2,16,p153682,Harry Wilson
1762,2,16,p154051,Ovie Ejaria
90,2,16,p1616,Alexander Manninger
842,2,16,p169185,Herbie Kane
2224,2,16,p169187,Trent Alexander-Arnold
2044,2,16,p170437,Shamal George
1155,2,16,p171287,Joseph Gomez
1802,2,16,p174254,Pedro Chirivella
2039,2,16,p174932,Sergi Canós
232,2,16,p182436,Ben Woodburn
1876,2,16,p195473,Rhian Brewster
2216,2,16,p197472,Toni Correia Gomes
331,2,16,p200720,Caoimhin Kelleher
1486,2,16,p210237,Marko Grujic
110,2,16,p214275,Allan
1799,2,16,p214434,Paulo Alves
1145,2,16,p26725,José Enrique
1505,2,16,p26793,Martin Skrtel
1843,2,16,p33871,Ragnar Klavan
529,2,16,p38454,Dejan Lovren
28,2,16,p39155,Adam Lallana
1043,2,16,p40555,Joe Allen
482,2,16,p40755,Daniel Sturridge
1437,2,16,p40784,Mamadou Sakho
769,2,16,p41733,Georginio Wijnaldum
1470,2,16,p42493,Mario Balotelli
1385,2,16,p43191,Lucas Leiva
23,2,16,p45175,Ádám Bogdán
379,2,16,p54861,Christian Benteke
1121,2,16,p56979,Jordan Henderson
1690,2,16,p57328,Nathaniel Clyne
1069,2,16,p60914,Joel Matip
2068,2,16,p66797,Simon Mignolet
1393,2,16,p82451,Luis Alberto
1824,2,16,p84583,Philippe Coutinho
489,2,16,p84939,Danny Ings
134,2,16,p89088,Andre Wisdom
1093,2,16,p91979,Jon Flanagan
1908,2,16,p92217,Roberto Firmino
1314,2,16,p99323,Lazar Markovic
1844,2,17,p103955,Raheem Sterling
772,2,17,p106921,Gerónimo Rulli
156,2,17,p107265,Angus Gunn
759,2,17,p109005,George Glendon
946,2,17,p109006,James Horsfield
2222,2,17,p109646,Tosin Adarabioyo
275,2,17,p109652,Brandon Barker
1886,2,17,p1101,Richard Wright
253,2,17,p112144,Billy O'Brien
1938,2,17,p112994,Rubén Sobrino
328,2,17,p113037,Cameron Humphreys-Grant
1787,2,17,p124165,Patrick Roberts
248,2,17,p136380,Bersant Celina
154,2,17,p145235,Angeliño
2334,2,17,p14664,Yaya Touré
1499,2,17,p15312,Martín Demichelis
988,2,17,p160729,Jason Denayer
1491,2,17,p166507,Marlos Moreno
1771,2,17,p170154,Pablo Maffeo
735,2,17,p17336,Gaël Clichy
1242,2,17,p173515,Kelechi Iheanacho
2265,2,17,p17476,Vincent Kompany
1440,2,17,p175352,Manu García
1029,2,17,p17740,Jesús Navas
68,2,17,p178871,Aleix García
1339,2,17,p182156,Leroy Sané
2314,2,17,p20310,Willy Caballero
728,2,17,p205651,Gabriel Jesus
1734,2,17,p206325,Oleksandr Zinchenko
1774,2,17,p20658,Pablo Zabaleta
516,2,17,p20664,David Silva
1817,2,17,p209244,Phil Foden
503,2,17,p213221,David Faupala
273,2,17,p216183,Brahim Díaz
687,2,17,p27789,Fernandinho
1998,2,17,p28554,Samir Nasri
397,2,17,p33148,Claudio Bravo
2040,2,17,p37572,Sergio Agüero
199,2,17,p37748,Bacary Sagna
670,2,17,p41823,Fabian Delph
71,2,17,p42593,Aleksandar Kolarov
688,2,17,p52538,Fernando
2291,2,17,p57001,Wilfried Bony
608,2,17,p57112,Eliaquim Mangala
1708,2,17,p57410,Nicolás Otamendi
863,2,17,p59859,Ilkay Gündogan
1255,2,17,p61366,Kevin De Bruyne
4,2,17,p74471,Aaron Mooy
1718,2,17,p86173,Nolito
299,2,17,p86814,Bruno Zuculini
1089,2,17,p97299,John Stones
1986,2,18,p101982,Sam Johnstone
1419,2,18,p106760,Luke Shaw
1582,2,18,p106824,Memphis Depay
1026,2,18,p109322,Jesse Lingard
2282,2,18,p13017,Wayne Rooney
164,2,18,p148225,Anthony Martial
798,2,18,p152015,Guillermo Varela
209,2,18,p15208,Bastian Schweinsteiger
46,2,18,p154976,Adnan Januzaj
1059,2,18,p156685,Joe Rothwell
965,2,18,p156686,James Weir
137,2,18,p156689,Andreas Pereira
1170,2,18,p156690,Josh Harrop
575,2,18,p160816,Donald Love
1786,2,18,p160817,Patrick McNair
1071,2,18,p168196,Joel Pereira
323,2,18,p171273,Cameron Borthwick-Jackson
533,2,18,p171277,Demetri Mitchell
1057,2,18,p176291,Joe Riley
1468,2,18,p176297,Marcus Rashford
1895,2,18,p176341,Ro-Shaun Williams
2347,2,18,p179261,Zachary Dearnley
196,2,18,p180804,Axel Tuanzebe
2023,2,18,p180807,Sean Goss
191,2,18,p18892,Ashley Young
1269,2,18,p192182,Kieran O'Hara
2238,2,18,p195850,Tyrell Warren
2018,2,18,p195851,Scott McTominay
1867,2,18,p197197,Regan Poole
642,2,18,p197365,Eric Bailly
2183,2,18,p201084,Timothy Fosu-Mensah
1394,2,18,p20695,Luis Antonio Valencia
152,2,18,p209041,Angel Gomes
1588,2,18,p2404,Michael Carrick
1539,2,18,p40002,Matteo Darmian
1493,2,18,p41184,Marouane Fellaini
1648,2,18,p42774,Morgan Schneiderlin
2042,2,18,p42899,Sergio Romero
1195,2,18,p43670,Juan Mata
502,2,18,p51940,David de Gea
375,2,18,p55909,Chris Smalling
838,2,18,p57249,Henrikh Mkhitaryan
446,2,18,p58877,Daley Blind
1463,2,18,p58893,Marcos Rojo
124,2,18,p59846,Ander Herrera
1797,2,18,p74208,Paul Pogba
1706,2,18,p82205,Nick Powell
2297,2,18,p91126,Will Keane
2356,2,18,p9808,Zlatan Ibrahimovic
320,2,19,p101184,Calum Chambers
790,2,19,p10460,Grant Leadbitter
1784,2,19,p106617,Patrick Bamford
2112,2,19,p12002,Stewart Downing
2259,2,19,p123125,Viktor Fischer
2257,2,19,p12496,Víctor Valdés
512,2,19,p12744,David Nugent
1587,2,19,p14509,Michael Agazzi
337,2,19,p153601,Carlos de Pena
76,2,19,p15633,Alex Baptiste
40,2,19,p159533,Adama Traoré
444,2,19,p169061,Dael Fry
1203,2,19,p169535,Julien De Sart
448,2,19,p19074,Damiá
556,2,19,p19101,Dimitrios Konstantopoulos
1127,2,19,p20047,Jordan Rhodes
168,2,19,p20399,Antonio Barragán
758,2,19,p40202,George Friend
266,2,19,p41705,Brad Guzan
121,2,19,p42892,Álvaro Negredo
44,2,19,p44302,Adlène Guédioura
1660,2,19,p45265,Mustapha Carayol
1940,2,19,p49207,Rudy Gestede
433,2,19,p49464,Cristhian Stuani
63,2,19,p49773,Albert Adomah
2208,2,19,p51942,Tomás Mejías
673,2,19,p54771,Fabio
244,2,19,p55317,Bernardo Espinosa
1880,2,19,p55950,Rhys Williams
24,2,19,p59044,Adam Clayton
461,2,19,p75880,Daniel Ayala
746,2,19,p78091,Gastón Ramírez
26,2,19,p80179,Adam Forshaw
1495,2,19,p82428,Marten de Roon
216,2,19,p83312,Ben Gibson
2207,2,19,p84482,Tomas Kalas
947,2,19,p90263,James Husband
410,2,19,p91043,Connor Ripley
35,2,19,p96778,Adam Reach
1109,2,19,p973,Jonathan Woodgate
964,2,23,p101178,James Ward-Prowse
1371,2,23,p101179,Lloyd Isgrove
1800,2,23,p102884,Paulo Gazzaniga
1654,2,23,p115357,Mouez Hassen
2073,2,23,p128198,Sofiane Boufal
1830,2,23,p132015,Pierre-Emile Højbjerg
806,2,23,p153366,Harrison Reed
1980,2,23,p153371,Sam Gallagher
1988,2,23,p153373,Sam McQueen
1179,2,23,p153379,Josh Sims
1749,2,23,p154050,Olufela Olomola
925,2,23,p158544,Jake Hesketh
1538,2,23,p169359,Matt Targett
2104,2,23,p17339,Steven Davis
791,2,23,p17784,Graziano Pellè
814,2,23,p198044,Harry Lewis
2048,2,23,p20452,Shane Long
2324,2,23,p213482,Yan Valery
2119,2,23,p3201,Stuart Taylor
1244,2,23,p3673,Kelvin Davis
1146,2,23,p38580,José Fonte
1952,2,23,p40146,Ryan Bertrand
717,2,23,p40383,Fraser Forster
1019,2,23,p40833,Jérémy Pied
995,2,23,p44683,Jay Rodriguez
2258,2,23,p54756,Victor Wanyama
439,2,23,p56192,Cuco Martina
84,2,23,p58376,Alex McCarthy
343,2,23,p58822,Cédric Soares
1439,2,23,p61548,Manolo Gabbiadini
583,2,23,p62399,Dusan Tadic
1757,2,23,p78056,Oriol Romeu
746,2,23,p78091,Gastón Ramírez
352,2,23,p78356,Charlie Austin
1197,2,23,p80287,Juanmi
1575,2,23,p80447,Maya Yoshida
1683,2,23,p83283,Nathan Redmond
707,2,23,p84395,Florin Gardos
1139,2,23,p85654,Jordy Clasie
905,2,23,p88900,Jack Stephens
2266,2,23,p97032,Virgil van Dijk
774,2,24,p102738,Giannelli Imbula
887,2,24,p105666,Jack Butland
930,2,24,p112316,Jakob Haugaard
2099,2,24,p11735,Steve Sidwell
781,2,24,p12150,Glenn Whelan
1107,2,24,p12813,Jonathan Walters
462,2,24,p154506,Daniel Bachmann
563,2,24,p155706,Dionatan Teixeira
1740,2,24,p160901,Oliver Shenton
573,2,24,p176704,Dominic Telford
472,2,24,p179377,Daniel Jarvis
1816,2,24,p17997,Phil Bardsley
2055,2,24,p1822,Shay Given
1633,2,24,p185649,Moha
851,2,24,p19568,Ibrahim Afellay
1204,2,24,p200455,Julien Ngoy
351,2,24,p20208,Charlie Adam
2091,2,24,p20481,Stephen Ireland
1847,2,24,p205102,Ramadan Sobhi
2165,2,24,p209212,Thomas Edwards
2160,2,24,p220650,Thibaud Verlinden
1814,2,24,p26900,Peter Odemwingie
1450,2,24,p32318,Marc Wilson
1810,2,24,p3773,Peter Crouch
1967,2,24,p37869,Ryan Shawcross
649,2,24,p39487,Erik Pieters
262,2,24,p40276,Bojan
1043,2,24,p40555,Joe Allen
1485,2,24,p41464,Marko Arnautovic
751,2,24,p50089,Geoff Cameron
2291,2,24,p57001,Wilfried Bony
1152,2,24,p61316,Joselu
1447,2,24,p61595,Marc Muniesa
1438,2,24,p61858,Mame Biram Diouf
1322,2,24,p6744,Lee Grant
2322,2,24,p68312,Xherdan Shaqiri
1823,2,24,p69960,Philipp Wollscheid
298,2,24,p85352,Bruno Martins Indi
778,2,24,p9047,Glen Johnson
1972,2,24,p91972,Saido Berahino
993,2,25,p109528,Javier Manquillo
1126,2,25,p111234,Jordan Pickford
762,2,25,p114000,George Honeyman
1619,2,25,p114312,Mikael Mandron
581,2,25,p115854,Duncan Watmore
544,2,25,p144660,Didier Ndong
1421,2,25,p149016,Lynden Gooch
659,2,25,p149051,Ethan Robson
488,2,25,p15398,Danny Graham
2170,2,25,p154558,Thomas Robson
1598,2,25,p154559,Michael Ledger
2193,2,25,p154560,Tom Beadling
46,2,25,p154976,Adnan Januzaj
988,2,25,p160729,Jason Denayer
575,2,25,p160816,Donald Love
1786,2,25,p160817,Patrick McNair
1569,2,25,p168717,Max Stryjek
1177,2,25,p170851,Josh Robson
1865,2,25,p170852,Rees Greenwood
2096,2,25,p1881,Steve Harper
2106,2,25,p18953,Steven Fletcher
2029,2,25,p19057,Sebastian Larsson
1172,2,25,p195480,Josh Maja
632,2,25,p19701,Emmanuel Eboué
614,2,25,p204819,Elliot Embleton
2271,2,25,p20487,Vito Mannone
1063,2,25,p219727,Joel Asoro
498,2,25,p27707,Darron Gibson
1320,2,25,p28448,Lee Cattermole
2252,2,25,p28593,Victor Anichebe
1086,2,25,p3736,John O'Shea
2342,2,25,p37742,Younes Kaboul
900,2,25,p49384,Jack Rodwell
2328,2,25,p49396,Yann M'Vila
1356,2,25,p49836,Liam Bridcutt
1135,2,25,p50023,Jordi Gómez
974,2,25,p57736,Jan Kirchhoff
2277,2,25,p60165,Wahbi Khazri
33,2,25,p60794,Adam Matthews
1788,2,25,p74230,Patrick van Aanholt
2108,2,25,p7525,Steven Pienaar
1091,2,25,p7551,Joleon Lescott
674,2,25,p77454,Fabio Borini
302,2,25,p77762,Bryan Oviedo
2028,2,25,p78108,Sebastián Coates
1021,2,25,p7958,Jermain Defoe
1779,2,25,p80935,Papy Djilobodji
1617,2,25,p81061,Mika
2009,2,25,p88372,Santiago Vergini
349,2,25,p88601,Charalampos Mavrias
1475,2,26,p102907,Mark Birighitti
1632,2,26,p111787,Modou Barrow
2283,2,26,p11829,Wayne Routledge
100,2,26,p149266,Alfie Mawson
1333,2,26,p15114,Leon Britton
1247,2,26,p166365,Kenji Gorré
1533,2,26,p168144,Matt Grimes
1738,2,26,p169432,Oliver McBurnie
427,2,26,p174872,Courtney Baker-Richardson
190,2,26,p19159,Ashley Williams
690,2,26,p19760,Fernando Llorente
1181,2,26,p198508,Josh Vickers
1677,2,26,p21083,Nathan Dyer
1058,2,26,p214225,Joe Rodon
1503,2,26,p28654,Martin Olsson
1403,2,26,p37096,Lukasz Fabianski
201,2,26,p37998,Bafétimbi Gomis
1507,2,26,p39270,Marvin Emnes
890,2,26,p40145,Jack Cork
153,2,26,p42996,Angel Rangel
1698,2,26,p47390,Neil Taylor
1011,2,26,p49195,Jefferson Montero
1338,2,26,p49277,Leroy Fer
1299,2,26,p49539,Kyle Naughton
66,2,26,p49569,Alberto Paloschi
596,2,26,p52635,Éder
771,2,26,p5288,Gerhard Tremmel
714,2,26,p55313,Franck Tabanou
799,2,26,p55422,Gylfi Sigurdsson
682,2,26,p57145,Federico Fernández
1391,2,26,p57586,Luciano Narsingh
1293,2,26,p59940,Kyle Bartley
1289,2,26,p61760,Kristoffer Nordfeldt
1266,2,26,p76542,Ki Sung-Yueng
1117,2,26,p80146,Jordan Ayew
1134,2,26,p80789,Jordi Amat
264,2,26,p83091,Borja Bastón
2196,2,26,p93464,Tom Carroll
994,2,26,p96305,Jay Fulton
2092,2,26,p96306,Stephen Kingsley
1621,2,26,p97615,Mike van der Hoorn
530,2,27,p108823,Dele Alli
1663,2,27,p126407,Nabil Bentaleb
400,2,27,p145212,Clinton N'Jie
523,2,27,p151119,DeAndre Yedlin
1417,2,27,p153772,Luke McGee
696,2,27,p157665,Filip Lesniak
822,2,27,p157668,Harry Winks
1303,2,27,p158534,Kyle Walker-Peters
2298,2,27,p158535,Will Miller
166,2,27,p158536,Anton Walkes
2264,2,27,p165990,Vincent Janssen
768,2,27,p168566,Georges-Kévin Nkoudou
325,2,27,p168763,Cameron Carter-Vickers
1404,2,27,p168764,Luke Amos
1175,2,27,p168765,Josh Onomah
2057,2,27,p168773,Shayon Harrison
103,2,27,p175941,Alfie Whiteman
1791,2,27,p182960,Pau López
2004,2,27,p205135,Samuel Shashoua
846,2,27,p37915,Hugo Lloris
490,2,27,p38290,Danny Rose
1655,2,27,p39104,Mousa Dembélé
977,2,27,p39194,Jan Vertonghen
1610,2,27,p39215,Michel Vorm
681,2,27,p40792,Federico Fazio
1657,2,27,p45268,Moussa Sissoko
2258,2,27,p54756,Victor Wanyama
1666,2,27,p54908,Nacer Chadli
2187,2,27,p55605,Toby Alderweireld
1302,2,27,p58621,Kyle Walker
1963,2,27,p58791,Ryan Mason
647,2,27,p62974,Erik Lamela
1272,2,27,p77794,Kieran Trippier
813,2,27,p78830,Harry Kane
380,2,27,p80607,Christian Eriksen
2079,2,27,p85971,Son Heung-Min
643,2,27,p93264,Eric Dier
2196,2,27,p93464,Tom Carroll
1263,2,27,p97485,Kevin Wimmer
14,2,28,p121599,Abdoulaye Doucouré
1024,2,28,p133801,Jerome Sinclair
651,2,28,p149786,Essaïd Belkalem
227,2,28,p16045,Ben Watson
1246,2,28,p167767,Kenedy
872,2,28,p173514,Isaac Success
1149,2,28,p17441,José Manuel Jurado
1725,2,28,p179620,Obbi Oularé
843,2,28,p18656,Heurelho Gomes
860,2,28,p19342,Ikechi Anya
21,2,28,p194401,Adalberto Peñaranda
2084,2,28,p20046,Stefano Okaka
51,2,28,p20145,Adrian Mariappa
1593,2,28,p204760,Michael Folivi
2248,2,28,p21123,Valon Behrami
359,2,28,p221286,Charlie Rowan
279,2,28,p231172,Brandon Mason
141,2,28,p243531,Andrew Eleftheriou
561,2,28,p243532,Dion Pereira
1875,2,28,p26719,Rene Gilmartin
1473,2,28,p28160,Mario Suárez
2342,2,28,p37742,Younes Kaboul
660,2,28,p38439,Etienne Capoue
1147,2,28,p40868,José Holebas
430,2,28,p41338,Craig Cathcart
2228,2,28,p41725,Troy Deeney
115,2,28,p41926,Almen Abdi
2030,2,28,p41945,Sebastian Prödl
1189,2,28,p42738,Juan Camilo Zuñiga
2197,2,28,p43250,Tom Cleverley
44,2,28,p44302,Adlène Guédioura
1720,2,28,p44604,Nordin Amrabat
1561,2,28,p49696,Mauro Zárate
1065,2,28,p49864,Joel Ekstrand
1614,2,28,p52153,Miguel Britos
499,2,28,p52940,Daryl Janmaat
2121,2,28,p53720,Sven Kums
426,2,28,p56827,Costel Pantilimon
775,2,28,p57187,Giedrius Arlauskis
1727,2,28,p58498,Odion Ighalo
1910,2,28,p61566,Roberto Pereyra
112,2,28,p67527,Allan-Roméo Nyom
1518,2,28,p81183,Matej Vydra
382,2,28,p85624,Christian Kabasele
288,2,28,p86431,Brice Dja Djédjé
2101,2,28,p88935,Steven Berghuis
1423,2,28,p96764,M'Baye Niang
2213,2,28,p97296,Tommie Hoban
1190,2,28,p98780,Juan Carlos Paredes
87,2,29,p106450,Alex Pritchard
284,2,29,p108824,Brendan Galloway
1888,2,29,p11037,Rickie Lambert
258,2,29,p12086,Boaz Myhill
496,2,29,p14295,Darren Fletcher
1104,2,29,p173809,Jonathan Leko
2235,2,29,p173821,Tyler Roberts
1294,2,29,p174593,Kyle Edwards
956,2,29,p18008,James Morrison
891,2,29,p184532,Jack Fitzwater
372,2,29,p19151,Chris Brunt
740,2,29,p19272,Gareth McAuley
1979,2,29,p195864,Sam Field
1870,2,29,p232427,Rekeem Harper
432,2,29,p28468,Craig Gardner
2252,2,29,p28593,Victor Anichebe
1450,2,29,p32318,Marc Wilson
2086,2,29,p34392,Stéphane Sessegnon
1113,2,29,p37642,Jonny Evans
2034,2,29,p42583,Sébastien Pocognoli
940,2,29,p43252,James Chester
801,2,29,p49440,Hal Robson-Kanu
927,2,29,p49944,Jake Livermore
1666,2,29,p54908,Nacer Chadli
399,2,29,p55829,Claudio Yacob
1974,2,29,p57134,Salomón Rondón
431,2,29,p60232,Craig Dawson
312,2,29,p61538,Callum McManaman
953,2,29,p63370,James McClean
112,2,29,p67527,Allan-Roméo Nyom
435,2,29,p77760,Cristian Gamboa
215,2,29,p9089,Ben Foster
1972,2,29,p91972,Saido Berahino
184,2,30,p105717,Arthur Masuaku
1504,2,30,p111055,Martin Samuelsen
1976,2,30,p113564,Sam Byram
639,2,30,p148179,Enner Valencia
756,2,30,p154040,George Dobson
1859,2,30,p156658,Reece Burke
1652,2,30,p156660,Moses Makasi
565,2,30,p160585,Djair Parfitt-Williams
598,2,30,p163526,Edimilson Fernandes
1099,2,30,p168287,Jonathan Calleri
1984,2,30,p172565,Sam Howes
1165,2,30,p172567,Josh Cullen
1863,2,30,p173792,Reece Oxford
188,2,30,p176296,Ashley Fletcher
2217,2,30,p178867,Toni Martínez
1176,2,30,p179829,Josh Pask
786,2,30,p179830,Grady Diangana
1481,2,30,p18073,Mark Noble
86,2,30,p181489,Alex Pike
1680,2,30,p183487,Nathan Holland
118,2,30,p18759,Álvaro Arbeloa
1906,2,30,p18987,Robert Snodgrass
1079,2,30,p19575,Joey O'Brien
1465,2,30,p195859,Marcus Browne
525,2,30,p204480,Declan Rice
96,2,30,p21091,Alexandre Song
568,2,30,p216058,Domingos Quina
474,2,30,p221568,Daniel Kemp
